Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
06-12-2016 08:00:00,286,3458,1897,563,338,5498,1472,721,3236
06-12-2016 09:00:00,339,2596,2405,655,460,4188,1354,700,3031
06-12-2016 10:00:00,336,2581,3661,855,568,3796,1299,467,1838
06-12-2016 11:00:00,370,3268,5821,1035,645,4305,1322,584,1225
06-12-2016 12:00:00,616,4546,6678,1432,907,4472,1589,749,1268
06-12-2016 13:00:00,699,4730,8246,1778,1178,4701,1774,848,1613
06-12-2016 14:00:00,565,4258,6625,1472,983,4134,1529,733,1197
06-12-2016 15:00:00,547,3990,6679,1522,895,4699,1487,703,1289
06-12-2016 16:00:00,501,4528,6577,1553,888,5100,1587,950,1642
06-12-2016 17:00:00,551,5300,6744,1640,957,5717,1729,1264,1084
06-12-2016 18:00:00,635,4659,4975,1524,851,5256,1543,997,1364
06-12-2016 19:00:00,444,2818,2829,1067,592,3967,1244,563,2015
06-12-2016 20:00:00,317,1826,1498,602,330,3146,1001,431,1281
06-12-2016 21:00:00,244,1496,911,649,223,3061,720,332,773
06-12-2016 22:00:00,199,946,498,351,119,2342,620,248,754
06-12-2016 23:00:00,103,766,325,219,92,1727,392,187,895
07-12-2016 00:00:00,59,518,171,99,43,1113,225,124,1006
07-12-2016 01:00:00,31,334,90,36,34,697,78,27,490
07-12-2016 02:00:00,20,350,75,23,20,773,58,19,91
07-12-2016 03:00:00,27,384,58,15,21,328,46,25,210
07-12-2016 04:00:00,17,176,72,8,14,214,36,15,29
07-12-2016 05:00:00,24,157,106,26,34,323,61,30,11
07-12-2016 06:00:00,60,604,364,89,69,1692,326,100,273
07-12-2016 07:00:00,101,1486,651,208,85,3591,812,341,1368
07-12-2016 08:00:00,287,3363,2285,635,279,5624,1371,706,2535
07-12-2016 09:00:00,305,2693,2883,758,354,4401,1346,668,1900
07-12-2016 10:00:00,323,2341,3238,878,458,3776,1370,495,970
07-12-2016 11:00:00,404,2737,4833,1153,547,3921,1332,579,1170
07-12-2016 12:00:00,492,4337,6798,1637,731,4779,1510,798,1170
07-12-2016 13:00:00,604,5282,7663,1768,941,4765,1472,901,1440
07-12-2016 14:00:00,519,4320,7578,1589,819,4496,1428,762,1224
07-12-2016 15:00:00,493,4258,6735,1700,762,5235,1434,748,990
07-12-2016 16:00:00,559,4608,6593,1627,800,5842,1508,990,1148
07-12-2016 17:00:00,568,5354,6451,1808,866,6574,1635,1317,1452
07-12-2016 18:00:00,565,5234,4439,1529,830,5718,1540,1104,1124
07-12-2016 19:00:00,450,3275,2482,1184,537,5016,1276,692,1084
07-12-2016 20:00:00,340,1996,1527,645,312,4390,1054,510,2041
07-12-2016 21:00:00,271,1595,859,504,206,3766,795,410,1092
07-12-2016 22:00:00,191,1316,598,439,131,2761,689,324,763
07-12-2016 23:00:00,171,1007,360,283,94,2855,464,253,551
08-12-2016 00:00:00,97,596,135,161,44,1322,197,136,928
08-12-2016 01:00:00,32,450,92,66,26,801,90,39,787
08-12-2016 02:00:00,38,433,98,21,18,653,52,21,384
08-12-2016 03:00:00,32,455,97,19,20,641,65,29,111
08-12-2016 04:00:00,14,196,62,10,9,292,28,16,575
08-12-2016 05:00:00,26,144,104,9,19,278,21,26,306
08-12-2016 06:00:00,41,592,355,109,56,1307,40,134,206
08-12-2016 07:00:00,108,1015,567,213,78,3583,17,291,13
08-12-2016 08:00:00,222,2428,675,548,214,5635,3,707,22
08-12-2016 09:00:00,343,2208,1899,730,347,4386,52,702,29
08-12-2016 10:00:00,323,2652,2626,955,446,4282,567,543,1530
08-12-2016 11:00:00,367,3471,5520,1134,708,4169,1417,586,1545
08-12-2016 12:00:00,551,4946,7350,1602,866,4281,1757,803,1830
08-12-2016 13:00:00,674,6095,8886,1999,1139,5046,1891,835,1790
08-12-2016 14:00:00,536,5127,7596,1800,1035,5104,1589,844,2171
08-12-2016 15:00:00,542,4804,7535,1893,988,6735,1657,809,1651
08-12-2016 16:00:00,668,5356,7398,1832,1051,6709,1717,1151,2025
08-12-2016 17:00:00,561,5887,7548,1958,1051,6037,1841,1401,1877
08-12-2016 18:00:00,643,1481,6595,2024,1048,6401,1660,1291,2060
08-12-2016 19:00:00,536,3839,4762,1749,833,5372,1422,832,1269
08-12-2016 20:00:00,525,3031,2913,1282,565,5092,985,656,1815
08-12-2016 21:00:00,311,2098,1438,739,357,5293,951,493,1500
08-12-2016 22:00:00,196,1565,717,668,166,3759,801,407,1945
08-12-2016 23:00:00,196,1468,372,452,143,1774,607,383,3469
09-12-2016 00:00:00,115,1194,183,259,61,1196,296,225,926
09-12-2016 01:00:00,65,878,140,106,60,1151,137,103,600
09-12-2016 02:00:00,36,780,85,64,22,920,120,68,284
09-12-2016 03:00:00,31,1012,80,44,22,912,78,58,579
09-12-2016 04:00:00,22,398,91,13,39,610,53,35,146
09-12-2016 05:00:00,33,190,128,36,22,693,80,26,156
09-12-2016 06:00:00,44,622,399,84,80,1614,303,143,346
09-12-2016 07:00:00,108,1290,721,211,124,3554,673,321,45
09-12-2016 08:00:00,274,2564,1739,581,300,5384,1346,696,887
09-12-2016 09:00:00,330,2258,2363,776,430,4415,1340,691,2062
09-12-2016 10:00:00,331,2464,3604,931,520,4227,1339,489,1585
09-12-2016 11:00:00,415,3687,5380,1243,661,4476,1419,615,1594
09-12-2016 12:00:00,577,5115,7965,1701,823,4865,1557,833,1645
09-12-2016 13:00:00,673,5258,8803,2053,1083,5439,1752,904,1415
09-12-2016 14:00:00,497,4961,7462,1947,969,5505,1504,818,2181
09-12-2016 15:00:00,508,4952,7806,1821,848,5585,1569,922,1674
09-12-2016 16:00:00,552,5682,8991,2048,924,5977,1726,1284,904
09-12-2016 17:00:00,663,6038,8897,2214,1034,6432,1770,1341,1709
09-12-2016 18:00:00,590,5090,6583,1848,902,6244,1623,1083,1273
09-12-2016 19:00:00,584,3953,3082,1519,646,5515,1454,907,1744
09-12-2016 20:00:00,456,2947,2291,1183,452,5558,1194,779,1173
09-12-2016 21:00:00,315,2183,1273,923,304,5298,957,632,1112
09-12-2016 22:00:00,216,1921,758,664,181,3980,918,485,1069
09-12-2016 23:00:00,255,1850,488,771,152,3835,759,507,1284
10-12-2016 00:00:00,141,1498,316,629,85,2691,475,434,1428
10-12-2016 01:00:00,133,1349,288,495,80,2468,454,365,1279
10-12-2016 02:00:00,119,1485,200,357,121,2173,476,432,1073
10-12-2016 03:00:00,111,1457,174,342,83,2137,464,315,795
10-12-2016 04:00:00,53,989,141,76,35,1351,175,118,222
10-12-2016 05:00:00,35,428,110,36,22,636,81,44,155
10-12-2016 06:00:00,37,376,250,55,54,1084,241,60,54
10-12-2016 07:00:00,51,448,468,125,65,1569,432,125,253
10-12-2016 08:00:00,79,988,822,245,127,2212,570,172,825
10-12-2016 09:00:00,172,2084,2481,695,315,3071,861,338,718
10-12-2016 10:00:00,323,3288,3371,1208,633,3644,1199,480,1009
10-12-2016 11:00:00,468,4756,6780,1721,917,4590,1387,624,1059
10-12-2016 12:00:00,505,5930,9486,2125,1052,4856,1527,635,889
10-12-2016 13:00:00,547,5745,11382,2331,1204,5051,1702,833,1284
10-12-2016 14:00:00,649,6958,11421,2521,1358,5713,1772,1038,1600
10-12-2016 15:00:00,662,7586,11289,2894,1320,5959,1774,1142,2108
10-12-2016 16:00:00,689,6738,11466,2334,1281,5843,1799,1148,1392
10-12-2016 17:00:00,692,6205,9535,2057,1041,5666,1715,1054,1268
10-12-2016 18:00:00,550,4953,6334,1995,897,5241,1570,932,1048
10-12-2016 19:00:00,522,3300,3647,1376,659,5217,1336,751,1134
10-12-2016 20:00:00,415,2409,2107,1168,396,4715,1149,643,1384
10-12-2016 21:00:00,274,2106,967,734,93,4028,835,424,1328
10-12-2016 22:00:00,232,1454,687,665,1,3703,744,419,1002
10-12-2016 23:00:00,215,1655,410,894,2,3748,763,510,1127
11-12-2016 00:00:00,129,1445,231,645,1,2708,483,340,1497
11-12-2016 01:00:00,126,1366,234,474,1,2550,327,345,1097
11-12-2016 02:00:00,126,1455,245,427,92,2294,402,356,1325
11-12-2016 03:00:00,113,1687,219,545,123,2712,353,368,333
11-12-2016 04:00:00,52,1127,115,161,31,2015,260,171,644
11-12-2016 05:00:00,29,425,65,32,31,1085,61,59,68
11-12-2016 06:00:00,21,225,132,43,36,578,103,66,70
11-12-2016 07:00:00,41,303,168,63,37,979,164,51,537
11-12-2016 08:00:00,56,414,392,73,82,1413,295,102,1100
11-12-2016 09:00:00,92,826,983,247,128,2265,472,160,1359
11-12-2016 10:00:00,218,2000,1952,665,401,2382,766,210,894
11-12-2016 11:00:00,283,3451,4323,1086,683,3496,1059,351,1501
11-12-2016 12:00:00,416,4702,6384,1666,884,4061,1180,422,943
11-12-2016 13:00:00,551,5405,8042,1935,1076,4512,539,555,1104
11-12-2016 14:00:00,674,6125,9161,2145,1170,4396,1361,541,1428
11-12-2016 15:00:00,441,6547,9402,2143,1188,5259,1439,654,1793
11-12-2016 16:00:00,619,6578,10152,2192,1037,5401,1516,731,1843
11-12-2016 17:00:00,586,5509,7505,2010,948,5492,1406,611,1246
11-12-2016 18:00:00,567,4092,4711,1325,776,4838,1210,519,1071
11-12-2016 19:00:00,380,2322,2241,1002,455,4579,1120,389,1126
11-12-2016 20:00:00,681,1781,1143,586,325,3850,818,267,801
11-12-2016 21:00:00,170,1144,652,377,217,3320,607,245,1756
11-12-2016 22:00:00,139,871,385,242,134,3186,549,201,808
11-12-2016 23:00:00,95,694,300,195,83,1665,348,173,1788
12-12-2016 00:00:00,55,365,152,78,33,2042,138,79,2203
12-12-2016 01:00:00,48,301,77,43,19,712,65,27,316
12-12-2016 02:00:00,35,226,76,69,19,660,40,26,227
12-12-2016 03:00:00,14,263,66,26,16,379,51,31,200
12-12-2016 04:00:00,12,214,47,39,19,174,34,11,261
12-12-2016 05:00:00,32,158,106,10,22,471,76,29,36
12-12-2016 06:00:00,68,516,346,70,60,1463,299,113,333
12-12-2016 07:00:00,90,1037,576,217,105,3471,705,292,1437
12-12-2016 08:00:00,289,3095,1273,519,303,6056,1423,673,3884
12-12-2016 09:00:00,298,2372,1519,686,385,4268,1294,663,2501
12-12-2016 10:00:00,275,2058,3155,778,438,3798,1276,449,1688
12-12-2016 11:00:00,378,3407,5050,1131,645,4704,1317,510,1749
12-12-2016 12:00:00,553,3972,6873,1531,929,5510,1377,680,1368
12-12-2016 13:00:00,269,5979,7771,1889,1186,5417,1741,716,2530
12-12-2016 14:00:00,552,4659,6848,1706,983,5066,1594,629,2315
12-12-2016 15:00:00,474,4425,6141,505,913,4988,1467,715,1403
12-12-2016 16:00:00,534,4676,6523,1063,879,5814,1636,957,1790
12-12-2016 17:00:00,589,5327,6281,1682,948,6227,1769,1173,2411
12-12-2016 18:00:00,509,4747,4259,1530,804,6494,1492,962,1739
12-12-2016 19:00:00,464,2903,2761,1031,557,4905,1176,556,1215
12-12-2016 20:00:00,335,1526,1571,502,293,3730,889,355,980
12-12-2016 21:00:00,219,1373,910,439,184,3292,678,293,1010
12-12-2016 22:00:00,132,965,546,343,111,2908,548,306,1006
12-12-2016 23:00:00,90,783,220,241,63,1993,371,191,528
13-12-2016 00:00:00,48,539,124,72,43,1153,168,80,1286
13-12-2016 01:00:00,30,375,89,31,16,857,77,34,121
13-12-2016 02:00:00,14,413,37,27,10,527,44,32,371
13-12-2016 03:00:00,14,263,65,29,6,507,40,14,325
13-12-2016 04:00:00,13,115,59,17,20,228,20,13,478
13-12-2016 05:00:00,26,148,98,10,24,324,46,26,77
13-12-2016 06:00:00,49,500,359,79,50,1424,262,120,483
13-12-2016 07:00:00,108,1076,670,187,86,3874,563,284,1398
13-12-2016 08:00:00,258,2411,1575,549,219,6195,1238,675,3616
13-12-2016 09:00:00,314,2040,2305,723,354,4825,1160,635,2404
13-12-2016 10:00:00,303,2204,1974,872,452,3469,1231,485,1632
13-12-2016 11:00:00,420,3322,4976,1123,665,3671,1416,552,1458
13-12-2016 12:00:00,685,4706,7045,1605,950,4672,1756,793,2333
13-12-2016 13:00:00,211,6045,8057,1988,1289,4982,1897,790,1857
13-12-2016 14:00:00,2,4834,6527,2419,1020,4915,1587,763,1639
13-12-2016 15:00:00,1,4307,7272,1935,952,5286,1462,720,1564
13-12-2016 16:00:00,240,4425,6904,1626,897,5618,1525,941,1030
13-12-2016 17:00:00,616,5020,6814,1662,925,6728,1657,1252,1345
13-12-2016 18:00:00,561,4697,5795,1502,858,6026,1565,1026,1660
13-12-2016 19:00:00,455,3141,3100,1065,625,4678,1212,662,1179
13-12-2016 20:00:00,362,1852,1647,667,367,3590,980,463,886
13-12-2016 21:00:00,290,1415,921,507,237,3326,866,376,830
13-12-2016 22:00:00,219,1029,496,298,176,2274,596,225,746
13-12-2016 23:00:00,114,897,312,200,88,2048,381,217,557
14-12-2016 00:00:00,50,525,160,80,55,856,169,113,1387
14-12-2016 01:00:00,26,366,150,58,125,547,71,35,242
14-12-2016 02:00:00,12,282,55,21,13,641,44,35,352
14-12-2016 03:00:00,14,359,33,12,5,741,44,15,136
14-12-2016 04:00:00,11,178,52,14,19,213,23,28,752
14-12-2016 05:00:00,25,134,90,13,24,255,55,33,216
14-12-2016 06:00:00,51,570,306,83,79,1418,223,115,169
14-12-2016 07:00:00,89,1379,765,196,93,3468,608,319,1705
14-12-2016 08:00:00,268,3272,1843,532,293,5922,1349,649,3845
14-12-2016 09:00:00,346,2517,2384,697,368,4583,1170,644,2560
14-12-2016 10:00:00,262,1742,2902,794,285,3614,637,453,2292
14-12-2016 11:00:00,284,2368,3618,912,327,3589,506,473,1998
14-12-2016 12:00:00,463,3580,5080,1346,523,4531,761,639,2632
14-12-2016 13:00:00,577,4518,6411,1668,714,4889,903,639,2723
14-12-2016 14:00:00,301,3746,5522,1487,619,4732,736,614,2347
14-12-2016 15:00:00,470,3879,5609,1553,603,4902,780,612,1083
14-12-2016 16:00:00,506,4477,5933,1560,673,5620,1084,985,1284
14-12-2016 17:00:00,559,5626,6558,1878,827,6713,1452,1207,1915
14-12-2016 18:00:00,529,5382,5426,1750,828,6014,1448,1047,2004
14-12-2016 19:00:00,474,3732,3430,1201,579,5799,1002,663,1599
14-12-2016 20:00:00,363,2016,1913,764,366,4474,835,511,1685
14-12-2016 21:00:00,239,1440,904,476,218,4158,766,431,2266
14-12-2016 22:00:00,226,1305,548,272,136,2977,602,305,909
14-12-2016 23:00:00,181,948,311,253,101,2650,388,267,566
15-12-2016 00:00:00,75,698,170,125,50,2496,196,106,666
15-12-2016 01:00:00,41,420,95,42,46,1517,89,77,1073
15-12-2016 02:00:00,56,362,120,58,21,756,61,44,514
15-12-2016 03:00:00,26,390,92,29,14,728,38,37,380
15-12-2016 04:00:00,9,199,60,6,17,657,26,12,248
15-12-2016 05:00:00,23,155,108,22,21,417,47,32,2218
15-12-2016 06:00:00,56,561,358,79,56,1808,245,100,546
15-12-2016 07:00:00,104,1278,807,217,133,4666,764,306,1568
15-12-2016 08:00:00,284,3079,2045,531,329,6714,1444,686,4474
15-12-2016 09:00:00,314,2684,2924,687,420,4467,1286,617,2414
15-12-2016 10:00:00,332,2717,3069,880,564,4070,1287,480,1679
15-12-2016 11:00:00,410,3576,5621,1328,799,3813,1463,614,3105
15-12-2016 12:00:00,635,5186,7299,1738,1018,4521,1791,766,1654
15-12-2016 13:00:00,744,6307,9061,2008,1138,5355,1973,858,1930
15-12-2016 14:00:00,560,5257,7815,1832,1024,4729,1440,749,1482
15-12-2016 15:00:00,504,5172,8553,1888,1012,5252,821,741,1369
15-12-2016 16:00:00,588,5405,8455,1881,1040,5969,1820,1104,2152
15-12-2016 17:00:00,644,6345,8575,2085,1101,6520,1817,1229,2044
15-12-2016 18:00:00,639,6369,6895,2018,1107,6196,711,1070,1525
15-12-2016 19:00:00,545,4920,5176,1718,870,5451,1356,770,1473
15-12-2016 20:00:00,456,3270,3686,1238,580,5108,1170,605,1199
15-12-2016 21:00:00,312,2111,1789,797,322,5063,940,452,1219
15-12-2016 22:00:00,217,1695,652,533,156,3556,671,504,1290
15-12-2016 23:00:00,143,1480,387,470,100,2908,453,333,1477
16-12-2016 00:00:00,84,1137,161,493,42,1363,252,243,839
16-12-2016 01:00:00,66,985,133,268,50,1453,139,160,591
16-12-2016 02:00:00,60,888,81,273,20,1482,105,147,306
16-12-2016 03:00:00,25,1156,79,285,13,1408,98,102,446
16-12-2016 04:00:00,18,559,78,19,16,469,63,51,165
16-12-2016 05:00:00,20,224,121,35,23,568,63,31,69
16-12-2016 06:00:00,49,407,297,19,42,1058,100,80,280
16-12-2016 07:00:00,104,1106,532,2,64,3028,315,246,1639
16-12-2016 08:00:00,214,2546,1220,256,117,5425,635,530,4707
16-12-2016 09:00:00,270,2336,720,696,242,4020,912,582,2960
16-12-2016 10:00:00,286,2454,1144,939,412,3730,1177,489,1797
16-12-2016 11:00:00,417,3846,3506,1262,590,4522,1291,561,1564
16-12-2016 12:00:00,605,5426,6285,1698,900,5493,1606,791,1355
16-12-2016 13:00:00,729,5857,8510,1936,1117,5915,1867,1044,1854
16-12-2016 14:00:00,593,5610,8327,2021,1034,6025,1787,874,1420
16-12-2016 15:00:00,648,5715,7969,2063,1033,6244,1657,912,1510
16-12-2016 16:00:00,672,6268,8261,2219,1020,6790,1743,1118,2466
16-12-2016 17:00:00,735,6374,8262,2202,1030,7039,1729,1169,1933
16-12-2016 18:00:00,572,5339,5746,1967,860,6934,1588,1015,2006
16-12-2016 19:00:00,562,4177,3685,1435,582,6742,1388,887,1208
16-12-2016 20:00:00,446,2983,2739,1107,395,6244,1206,772,641
16-12-2016 21:00:00,351,2291,1282,515,272,6516,863,561,1285
16-12-2016 22:00:00,230,1784,815,0,185,6093,902,588,939
16-12-2016 23:00:00,204,1742,521,0,158,4498,732,516,737
17-12-2016 00:00:00,173,1658,312,702,112,3367,562,547,719
17-12-2016 01:00:00,123,1749,241,565,98,2952,460,481,1202
17-12-2016 02:00:00,130,1827,266,518,110,2570,522,467,1031
17-12-2016 03:00:00,135,1907,232,909,54,3014,552,515,803
17-12-2016 04:00:00,63,1329,163,91,50,1985,296,167,589
17-12-2016 05:00:00,35,590,115,41,32,944,105,43,210
17-12-2016 06:00:00,227,376,296,67,52,917,150,82,155
17-12-2016 07:00:00,44,476,461,116,91,1391,291,73,437
17-12-2016 08:00:00,85,854,1135,267,138,2096,452,150,398
17-12-2016 09:00:00,176,1772,2003,624,314,2840,748,231,747
17-12-2016 10:00:00,316,3046,3874,1158,640,3706,1082,324,1175
17-12-2016 11:00:00,397,4834,7449,1734,858,3944,1254,424,1798
17-12-2016 12:00:00,571,5973,9242,2600,1112,4615,1672,642,1404
17-12-2016 13:00:00,677,6710,10697,2731,1319,5180,1754,778,4577
17-12-2016 14:00:00,804,7099,11849,2860,1403,5289,1664,788,4032
17-12-2016 15:00:00,737,7090,11053,2905,1227,5631,1625,873,2446
17-12-2016 16:00:00,777,7014,10476,3162,1391,5637,1462,935,1501
17-12-2016 17:00:00,701,6561,8769,2721,1191,5294,1691,936,2425
17-12-2016 18:00:00,475,5282,5682,1944,950,5133,1527,710,2254
17-12-2016 19:00:00,527,3737,3513,1388,663,4538,1350,634,1146
17-12-2016 20:00:00,392,2722,2129,1146,507,4532,1162,491,1410
17-12-2016 21:00:00,361,2191,956,775,280,3389,870,458,1862
17-12-2016 22:00:00,231,1798,530,643,186,2824,895,512,944
17-12-2016 23:00:00,258,1886,458,1051,145,3238,701,523,1248
18-12-2016 00:00:00,182,1601,234,886,4,2928,494,419,982
18-12-2016 01:00:00,166,1690,151,847,57,2320,375,305,1711
18-12-2016 02:00:00,152,1707,238,666,84,2299,496,395,668
18-12-2016 03:00:00,188,1840,240,940,55,2917,558,457,558
18-12-2016 04:00:00,92,1157,148,169,28,1972,332,226,497
18-12-2016 05:00:00,23,481,56,42,35,847,110,80,174
18-12-2016 06:00:00,33,254,122,44,38,560,115,53,222
18-12-2016 07:00:00,55,274,267,99,63,708,163,92,244
18-12-2016 08:00:00,50,499,679,107,80,1308,259,87,321
18-12-2016 09:00:00,111,945,1345,306,171,1879,493,163,569
18-12-2016 10:00:00,213,2163,2469,751,364,2587,709,204,1285
18-12-2016 11:00:00,318,3436,4613,1319,745,2922,962,364,1145
18-12-2016 12:00:00,473,5403,6488,1852,1061,4135,1292,418,1738
18-12-2016 13:00:00,568,6105,7460,2308,1168,4213,1375,490,1710
18-12-2016 14:00:00,616,6680,10551,2279,1336,4675,1385,540,896
18-12-2016 15:00:00,703,6989,9762,2793,1271,5086,1439,671,1364
18-12-2016 16:00:00,646,7101,9857,2787,1204,5337,1504,667,837
18-12-2016 17:00:00,587,6229,8646,2317,1073,5480,1383,697,1631
18-12-2016 18:00:00,548,4661,4954,1540,800,4872,1185,567,1372
18-12-2016 19:00:00,394,2730,2759,1030,547,4590,1007,400,1337
18-12-2016 20:00:00,316,2012,1682,639,352,3780,726,328,2211
18-12-2016 21:00:00,221,1563,691,363,193,2775,611,248,466
18-12-2016 22:00:00,123,1023,416,300,140,2027,515,203,708
18-12-2016 23:00:00,114,736,383,383,67,1947,331,164,599
19-12-2016 00:00:00,77,476,149,89,60,970,173,109,557
19-12-2016 01:00:00,48,386,116,36,22,604,71,56,97
19-12-2016 02:00:00,33,294,68,27,18,473,54,41,52
19-12-2016 03:00:00,35,416,58,42,19,430,55,22,99
19-12-2016 04:00:00,28,272,63,16,20,504,47,17,42
19-12-2016 05:00:00,20,154,113,14,26,403,70,21,129
19-12-2016 06:00:00,55,540,322,91,64,1262,325,123,263
19-12-2016 07:00:00,88,1155,694,183,127,3741,770,285,1166
19-12-2016 08:00:00,190,2873,1627,509,315,5847,1237,518,3276
19-12-2016 09:00:00,234,2391,2819,629,401,3385,1116,396,2092
19-12-2016 10:00:00,310,2360,3926,969,531,4155,1188,362,1465
19-12-2016 11:00:00,328,3871,3827,1441,755,4095,1267,505,1411
19-12-2016 12:00:00,412,5424,6872,1856,976,4444,1421,623,1382
19-12-2016 13:00:00,475,6576,8466,2267,1283,5180,1746,761,1392
19-12-2016 14:00:00,575,5337,12081,2000,1130,4967,1631,661,1418
19-12-2016 15:00:00,578,5211,12537,2115,1035,5203,591,706,1888
19-12-2016 16:00:00,583,5864,10849,1977,1092,5808,0,928,1812
19-12-2016 17:00:00,597,6319,9317,2151,1083,6130,1009,1131,1696
19-12-2016 18:00:00,507,5774,6172,1829,1011,6075,1407,894,1722
19-12-2016 19:00:00,467,3905,2998,1318,620,5155,996,591,1258
19-12-2016 20:00:00,333,2081,2129,756,408,4117,813,407,1432
19-12-2016 21:00:00,225,1517,1093,525,228,3229,630,337,1189
19-12-2016 22:00:00,167,1093,514,357,133,3107,562,302,1031
19-12-2016 23:00:00,100,938,268,291,81,1730,352,258,978
20-12-2016 00:00:00,55,778,137,122,48,1057,172,142,1212
20-12-2016 01:00:00,34,574,114,38,24,577,75,50,612
20-12-2016 02:00:00,11,756,63,34,9,656,62,61,489
20-12-2016 03:00:00,14,645,50,26,7,701,32,21,662
20-12-2016 04:00:00,17,366,41,13,9,297,19,11,714
20-12-2016 05:00:00,16,128,108,13,30,539,40,28,258
20-12-2016 06:00:00,88,439,344,72,72,1776,186,99,576
20-12-2016 07:00:00,91,1261,717,193,106,3823,606,282,1689
20-12-2016 08:00:00,205,2470,1781,454,275,7273,1142,555,3927
20-12-2016 09:00:00,258,2215,1057,700,424,4370,1112,438,1912
20-12-2016 10:00:00,319,2381,751,1018,570,4025,1167,420,1546
20-12-2016 11:00:00,389,4004,5249,1337,805,4383,1352,434,1137
20-12-2016 12:00:00,523,5378,5655,1879,1055,4873,1613,537,1479
20-12-2016 13:00:00,615,6871,6462,2236,1312,5292,1771,663,1872
20-12-2016 14:00:00,573,5788,5929,2073,1151,5374,1621,718,1400
20-12-2016 15:00:00,533,5170,5399,2008,885,5491,1183,648,2104
20-12-2016 16:00:00,589,5087,5336,1961,884,5825,1497,812,2149
20-12-2016 17:00:00,585,6389,4794,2148,1090,6372,1638,1096,1872
20-12-2016 18:00:00,536,6004,3427,1978,850,5677,1486,968,2381
20-12-2016 19:00:00,498,4211,2885,1349,575,4561,1087,595,1940
20-12-2016 20:00:00,364,2494,2690,915,411,3957,966,418,1568
20-12-2016 21:00:00,272,1750,1245,693,219,3837,800,362,1162
20-12-2016 22:00:00,148,1263,603,428,121,2842,636,271,1272
20-12-2016 23:00:00,146,1128,382,296,79,1760,405,269,1145
21-12-2016 00:00:00,45,912,133,166,38,1265,195,134,1584
21-12-2016 01:00:00,61,523,96,154,42,1153,92,47,436
21-12-2016 02:00:00,34,513,44,83,11,608,57,44,358
21-12-2016 03:00:00,21,566,46,26,10,547,52,22,294
21-12-2016 04:00:00,18,363,54,8,23,489,43,23,108
21-12-2016 05:00:00,19,163,103,18,28,356,60,20,90
21-12-2016 06:00:00,55,322,349,89,67,1354,220,101,456
21-12-2016 07:00:00,76,915,552,183,69,2878,259,238,1170
