Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
04/12/2018 09:00,312,1142,2335,783,393,1746,1451,1008,1073
04/12/2018 10:00,284,1343,3175,1015,495,1976,1462,1017,1007
04/12/2018 11:00,349,1635,4331,1223,649,2642,1559,1071,1009
04/12/2018 12:00,484,2255,5377,1218,867,3131,1832,1245,1203
04/12/2018 13:00,685,2514,6109,1488,1114,3901,2087,1422,1377
04/12/2018 14:00,521,2118,5333,1501,942,3315,1768,1181,1200
04/12/2018 15:00,372,1934,5092,1403,860,3170,1803,1066,1147
04/12/2018 16:00,68,2034,5583,1293,896,3468,2136,1159,1219
04/12/2018 17:00,566,2362,5689,1442,965,3770,2259,1778,1371
04/12/2018 18:00,526,2018,4204,1261,848,2939,1956,1470,1321
04/12/2018 19:00,371,1127,2410,940,475,1935,1462,1153,1048
04/12/2018 20:00,280,577,1005,902,258,1279,1040,925,669
04/12/2018 21:00,159,351,480,529,130,761,713,1033,519
04/12/2018 22:00,116,271,284,390,86,552,564,928,457
04/12/2018 23:00,79,217,178,314,61,366,364,834,337
05/12/2018 00:00,48,148,64,123,32,173,122,298,134
05/12/2018 01:00,19,51,26,32,21,81,38,161,55
05/12/2018 02:00,16,55,20,14,5,27,17,45,37
05/12/2018 03:00,0,28,16,12,7,36,12,40,13
05/12/2018 04:00,2,30,12,3,7,38,8,34,0
05/12/2018 05:00,20,31,40,13,16,83,32,117,5
05/12/2018 06:00,51,108,177,66,44,261,268,221,100
05/12/2018 07:00,77,348,487,136,80,567,512,412,196
05/12/2018 08:00,256,1121,1274,491,179,1498,1113,988,397
05/12/2018 09:00,284,1027,1803,664,286,1647,1119,883,509
05/12/2018 10:00,271,1157,2138,718,266,1891,1074,727,382
05/12/2018 11:00,323,1258,3155,990,413,2280,1320,906,502
05/12/2018 12:00,508,1792,4258,1310,708,3254,1874,1005,656
05/12/2018 13:00,574,2149,4823,1523,983,3759,1956,1020,876
05/12/2018 14:00,523,1733,4389,1475,797,3383,1831,1094,762
05/12/2018 15:00,460,1763,4621,1425,738,3443,1747,1012,1159
05/12/2018 16:00,504,1741,5065,1635,824,3617,2033,1116,1252
05/12/2018 17:00,518,1743,5068,1773,946,4040,2164,1456,1401
05/12/2018 18:00,538,46,4002,1616,808,3320,2036,1340,1198
05/12/2018 19:00,463,128,2798,1198,531,2294,1521,945,887
05/12/2018 20:00,338,425,1275,839,282,1544,1153,768,812
05/12/2018 21:00,240,520,671,614,231,939,922,643,607
05/12/2018 22:00,179,442,410,587,176,871,808,535,709
05/12/2018 23:00,112,317,257,382,82,606,542,443,657
06/12/2018 00:00,51,257,133,167,57,295,284,283,266
06/12/2018 01:00,43,128,81,72,15,180,103,129,152
06/12/2018 02:00,24,129,42,40,15,128,61,140,123
06/12/2018 03:00,19,109,29,31,14,105,46,154,104
06/12/2018 04:00,7,41,87,8,13,83,47,56,44
06/12/2018 05:00,7,44,91,20,27,122,68,64,44
06/12/2018 06:00,35,214,335,128,74,337,449,334,275
06/12/2018 07:00,84,596,688,434,115,730,877,436,584
06/12/2018 08:00,267,1519,1665,909,309,1809,1563,949,895
06/12/2018 09:00,343,1252,2282,733,368,1999,1410,949,1124
06/12/2018 10:00,360,1377,3002,851,485,2273,1469,848,970
06/12/2018 11:00,388,1403,4099,1096,635,2864,1654,972,1325
06/12/2018 12:00,540,1830,4930,1439,889,3625,1913,1033,1312
06/12/2018 13:00,661,2353,5677,2049,1092,3630,2153,1034,1175
06/12/2018 14:00,509,1830,4818,1810,859,3385,1757,971,974
06/12/2018 15:00,445,1760,4860,1957,831,3495,1892,1077,1186
06/12/2018 16:00,501,2120,6375,2015,570,3784,2304,1265,1299
06/12/2018 17:00,558,2522,6003,2327,1029,3949,2606,1594,1600
06/12/2018 18:00,597,2485,4982,2252,1051,3865,2267,1488,1335
06/12/2018 19:00,484,1896,3788,1995,775,3055,1788,1129,963
06/12/2018 20:00,330,1397,2575,1663,451,2163,1461,909,1219
06/12/2018 21:00,295,730,1122,1043,302,1344,1084,995,823
06/12/2018 22:00,172,450,528,640,142,987,792,620,673
06/12/2018 23:00,155,472,352,536,113,730,569,564,800
07/12/2018 00:00,124,336,139,428,50,356,334,745,438
07/12/2018 01:00,53,208,91,190,36,290,137,160,301
07/12/2018 02:00,138,165,31,70,9,194,122,207,174
07/12/2018 03:00,20,136,39,46,11,125,76,91,189
07/12/2018 04:00,16,90,45,14,15,86,52,87,74
07/12/2018 05:00,10,70,80,27,18,114,61,54,48
07/12/2018 06:00,57,224,357,180,66,343,489,376,291
07/12/2018 07:00,95,558,700,773,118,667,970,723,685
07/12/2018 08:00,240,1430,1602,1379,259,1494,1423,1138,1181
07/12/2018 09:00,293,1216,2201,1197,345,1715,1357,1347,1181
07/12/2018 10:00,281,1553,2992,1155,390,2095,1384,1752,1086
07/12/2018 11:00,359,1701,3774,1249,445,2626,1406,1527,1197
07/12/2018 12:00,562,2406,5230,1654,662,3149,1822,1316,1188
07/12/2018 13:00,590,3008,6176,2292,953,3779,2300,1330,1554
07/12/2018 14:00,419,2382,5814,1983,895,3511,1764,1260,1423
07/12/2018 15:00,424,2402,5866,1815,867,1673,2013,1245,1584
07/12/2018 16:00,601,2650,6206,1764,914,3075,2406,1500,1471
07/12/2018 17:00,643,2618,5930,1686,948,3134,2344,1596,1479
07/12/2018 18:00,552,2090,4375,1560,853,3201,2162,1581,1315
07/12/2018 19:00,546,1068,2869,1266,576,2440,1905,1247,1301
07/12/2018 20:00,416,660,1942,1113,396,1880,1400,993,1350
07/12/2018 21:00,320,521,1023,731,232,1321,1106,905,1005
07/12/2018 22:00,209,442,555,632,1,1168,976,859,1044
07/12/2018 23:00,177,566,489,543,0,982,1089,920,1087
08/12/2018 00:00,125,543,230,474,0,698,589,831,986
08/12/2018 01:00,101,466,179,481,0,732,549,784,1269
08/12/2018 02:00,99,377,150,459,0,706,655,722,780
08/12/2018 03:00,83,441,110,507,61,671,596,617,1168
08/12/2018 04:00,30,289,82,74,27,305,195,215,373
08/12/2018 05:00,20,120,65,50,27,146,77,123,140
08/12/2018 06:00,34,117,166,58,39,254,188,307,179
08/12/2018 07:00,47,211,408,189,52,407,413,221,277
08/12/2018 08:00,81,363,925,461,131,863,565,475,403
08/12/2018 09:00,152,888,1953,531,228,1483,932,549,783
08/12/2018 10:00,232,1712,2377,875,482,2484,1339,709,1148
08/12/2018 11:00,342,2131,4982,1449,647,3127,1368,962,1195
08/12/2018 12:00,452,2504,5926,1807,827,3713,1523,913,1555
08/12/2018 13:00,551,2215,6722,2010,1143,4113,1927,1193,1650
08/12/2018 14:00,625,2839,7390,2107,1180,4156,2051,1161,1741
08/12/2018 15:00,605,2978,7008,2120,1010,2474,1680,1057,1512
08/12/2018 16:00,556,3041,7206,2193,1096,4092,2116,1304,1649
08/12/2018 17:00,536,2801,6114,1990,937,3930,2066,1246,1421
08/12/2018 18:00,477,1566,3912,1537,511,3036,1701,1068,1403
08/12/2018 19:00,432,1310,2139,1208,529,2265,1598,919,1307
08/12/2018 20:00,272,801,1178,970,211,1412,1047,706,938
08/12/2018 21:00,243,653,562,722,0,1121,894,735,861
08/12/2018 22:00,218,543,392,608,0,962,845,628,798
08/12/2018 23:00,160,477,224,539,0,778,787,544,776
09/12/2018 00:00,159,496,187,458,0,574,476,560,639
09/12/2018 01:00,112,435,160,380,0,569,379,414,892
09/12/2018 02:00,80,425,129,558,0,626,502,422,815
09/12/2018 03:00,83,468,108,380,38,713,587,481,1100
09/12/2018 04:00,54,250,76,64,32,371,195,139,370
09/12/2018 05:00,30,87,45,36,11,120,53,56,98
09/12/2018 06:00,16,90,99,37,41,157,101,165,94
09/12/2018 07:00,38,78,175,43,32,195,172,115,104
09/12/2018 08:00,60,145,415,118,72,399,349,183,231
09/12/2018 09:00,101,405,1001,356,64,783,546,420,418
09/12/2018 10:00,177,873,1691,645,219,1552,976,531,820
09/12/2018 11:00,327,1552,3705,1084,616,2367,1260,883,1300
09/12/2018 12:00,399,2397,5385,1600,954,3294,1553,827,1333
09/12/2018 13:00,581,2498,6459,1923,1138,3933,1746,1136,1456
09/12/2018 14:00,545,2893,6755,2273,1141,4126,1798,984,1723
09/12/2018 15:00,574,3027,7541,2249,1187,3860,1926,1050,1823
09/12/2018 16:00,567,3063,6552,2108,1119,4096,1884,1081,1808
09/12/2018 17:00,553,2551,5629,186,951,3542,1918,914,1422
09/12/2018 18:00,572,1673,3657,730,785,2615,1681,883,1203
09/12/2018 19:00,379,818,1958,854,484,1884,1404,611,1131
09/12/2018 20:00,274,505,899,517,262,1179,986,605,833
09/12/2018 21:00,139,344,379,662,128,823,759,439,660
09/12/2018 22:00,149,278,298,674,97,702,549,455,599
09/12/2018 23:00,81,229,170,320,54,491,379,373,493
10/12/2018 00:00,58,172,104,97,31,317,145,149,275
10/12/2018 01:00,16,135,42,55,12,135,74,54,166
10/12/2018 02:00,13,74,27,95,6,141,44,31,114
10/12/2018 03:00,10,81,28,15,7,120,43,63,113
10/12/2018 04:00,9,74,66,19,6,95,35,33,60
10/12/2018 05:00,15,68,103,12,23,125,82,75,87
10/12/2018 06:00,43,202,295,87,52,294,464,450,312
10/12/2018 07:00,89,501,654,347,124,697,870,485,698
10/12/2018 08:00,276,1411,1521,985,312,1728,1498,949,1177
10/12/2018 09:00,302,1242,1958,799,448,1844,1376,1018,1068
10/12/2018 10:00,305,1501,3030,1082,514,2239,1498,747,1081
10/12/2018 11:00,386,1776,4253,1315,668,3021,1581,886,1292
10/12/2018 12:00,646,2292,5366,1701,1023,3881,1998,848,1385
10/12/2018 13:00,675,2710,6212,2025,1214,4132,2164,1016,1764
10/12/2018 14:00,516,2032,5308,1791,966,3478,1873,1021,1361
10/12/2018 15:00,452,2032,5134,1903,944,3614,1881,922,1306
10/12/2018 16:00,484,1927,5351,1919,937,3884,2028,1126,1413
10/12/2018 17:00,545,2093,5401,1741,947,3859,2191,1352,1655
10/12/2018 18:00,512,1708,4297,1507,898,3313,1839,1145,1568
10/12/2018 19:00,393,848,2491,904,545,2096,1418,703,1014
10/12/2018 20:00,287,376,1367,581,338,1546,1048,688,849
10/12/2018 21:00,192,299,686,451,167,950,848,549,683
10/12/2018 22:00,106,188,380,222,141,656,593,434,630
10/12/2018 23:00,76,192,193,156,56,490,416,424,485
11/12/2018 00:00,36,154,119,83,78,240,158,373,203
11/12/2018 01:00,30,101,50,26,20,127,81,252,125
11/12/2018 02:00,6,127,49,22,6,100,84,71,128
11/12/2018 03:00,15,95,34,6,11,113,55,40,96
11/12/2018 04:00,16,39,51,3,14,66,39,20,44
11/12/2018 05:00,16,62,109,12,33,117,77,65,68
11/12/2018 06:00,51,209,312,89,61,330,421,233,306
11/12/2018 07:00,79,604,599,270,126,748,912,515,641
11/12/2018 08:00,285,1463,1709,536,347,1698,1519,1016,1133
11/12/2018 09:00,271,1212,2321,657,468,1809,1301,829,1030
11/12/2018 10:00,227,1411,2187,833,487,2120,1400,980,1006
11/12/2018 11:00,363,1541,3004,1063,671,2891,1527,1072,1076
11/12/2018 12:00,613,2065,4588,1361,873,3591,1851,1210,1103
11/12/2018 13:00,688,2649,5959,1694,1158,4242,2033,1188,1546
11/12/2018 14:00,510,1904,4885,1548,954,3511,1751,1090,1308
11/12/2018 15:00,505,1869,5003,1453,870,3546,1769,1033,1449
11/12/2018 16:00,546,1745,4854,1600,864,3720,2086,1302,1322
11/12/2018 17:00,578,2087,5255,1609,901,4048,2488,1448,1361
11/12/2018 18:00,513,1960,4260,1449,905,3339,1989,1234,1367
11/12/2018 19:00,365,1001,2160,1075,583,1341,1582,941,996
11/12/2018 20:00,318,405,1307,1030,334,1400,984,752,749
11/12/2018 21:00,199,270,592,525,172,849,752,504,610
11/12/2018 22:00,149,210,339,304,109,702,630,414,532
11/12/2018 23:00,64,198,192,237,72,527,543,404,532
12/12/2018 00:00,35,133,79,89,30,236,184,287,219
12/12/2018 01:00,24,134,79,66,14,165,61,182,132
12/12/2018 02:00,18,104,24,53,14,102,62,332,107
12/12/2018 03:00,13,114,18,8,3,97,43,41,108
12/12/2018 04:00,12,85,45,8,14,58,49,30,47
12/12/2018 05:00,7,55,82,13,32,160,80,109,79
12/12/2018 06:00,51,211,317,96,68,305,440,211,282
12/12/2018 07:00,85,585,695,261,129,737,925,461,651
12/12/2018 08:00,279,1559,1601,910,294,1727,1491,933,1040
12/12/2018 09:00,298,1335,2303,825,430,2004,1317,927,994
12/12/2018 10:00,295,1368,2730,932,460,2150,1269,676,969
12/12/2018 11:00,327,1517,3922,1121,632,2774,1423,1068,1338
12/12/2018 12:00,539,2083,5272,1440,855,3061,1846,1047,1525
12/12/2018 13:00,700,2556,5957,1867,1088,2802,2167,1091,1543
12/12/2018 14:00,540,1917,5284,1669,951,3590,1822,1036,1358
12/12/2018 15:00,482,1680,4999,1583,809,3456,1862,1045,1214
12/12/2018 16:00,511,1973,4363,1553,690,3270,1738,1291,1073
12/12/2018 17:00,502,1885,4287,2002,770,2216,2047,1460,1307
12/12/2018 18:00,507,1866,3733,2126,558,3277,1804,1605,1163
12/12/2018 19:00,393,1119,2311,1758,290,2087,1232,1206,1024
12/12/2018 20:00,255,552,1445,821,241,1454,1019,1275,845
12/12/2018 21:00,268,371,568,452,135,905,792,1219,614
12/12/2018 22:00,141,368,338,330,94,660,689,1072,609
12/12/2018 23:00,93,345,213,251,74,521,389,1019,402
13/12/2018 00:00,62,246,87,125,36,211,183,318,210
13/12/2018 01:00,27,142,33,151,21,159,62,591,144
13/12/2018 02:00,18,134,25,37,8,97,52,693,119
13/12/2018 03:00,11,104,47,21,3,97,51,385,97
13/12/2018 04:00,12,39,57,9,17,75,33,214,48
13/12/2018 05:00,10,41,83,13,30,108,93,213,67
13/12/2018 06:00,49,190,263,101,53,340,412,440,333
13/12/2018 07:00,48,599,639,302,120,682,896,956,667
13/12/2018 08:00,121,1190,1362,842,296,1445,1381,1407,1084
13/12/2018 09:00,189,1129,1993,731,360,1615,1245,1393,933
13/12/2018 10:00,177,1251,2986,968,294,2063,1219,1334,942
13/12/2018 11:00,232,1481,3856,1129,512,2428,1337,1577,986
13/12/2018 12:00,328,1966,4755,1429,741,3289,1754,1300,1137
13/12/2018 13:00,406,2314,5452,1989,958,3512,1852,1541,1597
13/12/2018 14:00,353,1890,5005,1895,844,3321,1756,1189,1548
13/12/2018 15:00,319,1657,5379,1689,801,3323,1273,1572,1508
13/12/2018 16:00,349,1719,5516,1708,835,3471,1920,1511,1463
13/12/2018 17:00,401,2011,5719,1778,971,3812,2138,1740,1852
13/12/2018 18:00,488,2225,4857,1910,894,3471,2009,1671,1546
13/12/2018 19:00,458,1731,3134,1419,630,2613,1604,1455,1330
13/12/2018 20:00,341,1213,2127,1166,1,2003,1259,1631,1044
13/12/2018 21:00,286,630,969,737,2,1254,970,1146,894
13/12/2018 22:00,131,635,428,432,0,916,826,876,868
13/12/2018 23:00,142,589,229,369,33,681,639,1262,818
14/12/2018 00:00,73,495,106,253,63,369,321,1291,843
14/12/2018 01:00,61,368,78,182,44,272,161,785,464
14/12/2018 02:00,28,274,85,182,43,281,163,292,426
14/12/2018 03:00,16,301,60,168,27,241,127,544,460
14/12/2018 04:00,17,101,37,42,19,100,61,309,148
14/12/2018 05:00,11,79,87,53,26,146,87,92,122
14/12/2018 06:00,40,175,272,148,74,353,454,508,351
14/12/2018 07:00,78,574,652,453,123,713,884,796,732
14/12/2018 08:00,226,1357,1469,642,289,1681,1450,1293,1156
14/12/2018 09:00,262,1294,2355,680,394,1876,1338,950,902
14/12/2018 10:00,292,1468,3146,862,528,2215,1391,835,1122
14/12/2018 11:00,346,1476,4262,1219,555,2879,1634,1111,1384
14/12/2018 12:00,553,2123,5194,1613,820,3434,1805,1481,1350
14/12/2018 13:00,603,2467,6144,1779,1041,3868,2031,1365,1514
14/12/2018 14:00,519,2103,5589,1791,950,3556,1817,1290,1326
14/12/2018 15:00,484,1741,5879,1811,880,3905,1962,1312,1397
14/12/2018 16:00,508,2395,6291,1882,970,4070,2325,1690,1699
14/12/2018 17:00,559,2243,5720,1929,948,3936,2278,1600,1330
14/12/2018 18:00,468,1964,4468,1653,806,3538,2100,1411,1236
14/12/2018 19:00,387,1205,2321,1322,470,2227,1544,1272,917
14/12/2018 20:00,375,932,1552,1060,332,1659,1289,1149,735
14/12/2018 21:00,281,633,843,682,213,1309,1089,1018,909
14/12/2018 22:00,204,461,399,633,1,954,896,949,730
14/12/2018 23:00,201,583,335,753,0,961,860,1062,984
15/12/2018 00:00,147,665,189,543,0,708,675,872,907
15/12/2018 01:00,134,673,134,458,0,643,543,768,978
15/12/2018 02:00,104,589,110,419,29,690,622,737,1103
15/12/2018 03:00,111,547,156,514,37,728,558,809,956
15/12/2018 04:00,44,216,63,59,22,290,205,289,320
15/12/2018 05:00,11,71,55,26,10,123,44,73,79
15/12/2018 06:00,27,97,102,81,36,225,127,194,137
15/12/2018 07:00,38,173,286,115,65,326,271,268,199
15/12/2018 08:00,61,211,645,309,67,684,342,373,242
15/12/2018 09:00,149,563,1407,538,171,1162,620,558,293
15/12/2018 10:00,211,1059,1996,886,269,1654,677,706,454
15/12/2018 11:00,336,1268,2783,1223,388,2342,746,695,305
15/12/2018 12:00,436,1397,3316,1502,510,2601,785,634,399
15/12/2018 13:00,439,1611,3494,1833,674,2911,999,651,614
15/12/2018 14:00,488,1796,3694,2138,739,3276,1114,716,658
15/12/2018 15:00,483,1895,3699,2198,713,3389,1152,722,560
15/12/2018 16:00,489,1931,4083,2261,789,3672,1611,985,698
15/12/2018 17:00,540,1693,3747,2165,794,3551,1737,960,608
15/12/2018 18:00,435,1400,2661,1623,602,2638,1295,909,670
15/12/2018 19:00,310,995,1633,1308,262,1452,718,522,751
15/12/2018 20:00,278,664,1038,1102,16,1258,881,611,684
15/12/2018 21:00,221,533,501,651,1,835,829,608,874
15/12/2018 22:00,251,516,337,778,1,825,766,583,776
15/12/2018 23:00,179,609,225,1091,5,798,613,700,795
16/12/2018 00:00,128,566,134,884,2,546,430,636,638
16/12/2018 01:00,136,509,119,534,0,444,310,667,779
16/12/2018 02:00,59,452,110,535,15,498,416,539,725
16/12/2018 03:00,94,490,128,544,42,576,517,425,909
16/12/2018 04:00,52,283,73,123,24,310,147,303,255
16/12/2018 05:00,17,126,43,107,16,123,62,90,125
16/12/2018 06:00,25,108,117,57,38,196,134,104,131
16/12/2018 07:00,31,83,148,119,45,179,164,122,126
16/12/2018 08:00,51,213,448,229,77,405,298,862,237
16/12/2018 09:00,111,449,958,474,180,765,549,420,475
16/12/2018 10:00,206,994,1824,751,257,1518,817,466,738
16/12/2018 11:00,289,1803,4344,1278,652,2585,1280,583,1198
16/12/2018 12:00,458,2176,5896,1816,1021,3614,1511,759,1576
16/12/2018 13:00,585,2388,7007,2256,1250,4163,1637,973,1779
16/12/2018 14:00,668,2497,7387,2468,1269,4400,1908,960,1677
16/12/2018 15:00,603,3103,7540,2474,1229,4382,2005,1282,1704
16/12/2018 16:00,582,3012,7920,2364,1259,4341,2070,1298,1926
16/12/2018 17:00,530,2698,6575,1931,1079,3827,1960,1163,1477
16/12/2018 18:00,508,1904,4163,1538,807,2766,1773,1114,1200
16/12/2018 19:00,386,999,2016,889,525,1896,1368,656,1103
16/12/2018 20:00,285,444,1121,546,345,1403,1098,595,727
16/12/2018 21:00,206,285,405,357,164,795,738,592,676
16/12/2018 22:00,143,244,342,309,109,655,678,435,589
16/12/2018 23:00,96,240,203,325,68,503,427,657,569
17/12/2018 00:00,51,212,92,121,46,290,236,408,239
17/12/2018 01:00,33,127,63,63,15,174,83,261,167
17/12/2018 02:00,16,103,42,71,13,125,54,138,109
17/12/2018 03:00,20,129,29,20,12,150,47,61,108
17/12/2018 04:00,9,88,76,20,13,99,49,46,82
17/12/2018 05:00,11,81,105,9,26,145,79,51,111
17/12/2018 06:00,43,200,143,129,61,338,451,228,373
17/12/2018 07:00,93,544,375,330,154,712,853,480,715
17/12/2018 08:00,226,1286,681,659,339,753,1312,793,1087
17/12/2018 09:00,234,1130,1016,690,463,1873,1270,544,1077
17/12/2018 10:00,296,1536,1524,996,625,2492,1350,552,1103
17/12/2018 11:00,405,1874,2108,1358,735,3398,1499,569,1434
17/12/2018 12:00,552,2511,2873,1712,976,4148,1924,801,1696
17/12/2018 13:00,624,2891,3611,2191,1331,4535,2241,1038,1766
17/12/2018 14:00,512,2254,3081,1970,1093,3695,1980,812,1411
17/12/2018 15:00,535,2168,3848,1876,1054,4157,1903,817,1548
17/12/2018 16:00,547,2168,2922,1995,1022,4098,1919,1047,1397
17/12/2018 17:00,506,2371,2641,1934,976,4373,2069,1335,1413
17/12/2018 18:00,547,2089,2549,1586,899,3533,1807,1194,1302
17/12/2018 19:00,437,1352,2711,1213,558,2363,1336,754,1071
17/12/2018 20:00,295,617,1593,764,324,1535,1001,674,622
17/12/2018 21:00,219,372,844,464,181,1021,748,540,674
17/12/2018 22:00,124,350,396,506,139,754,599,548,571
17/12/2018 23:00,56,263,203,259,59,441,404,476,357
18/12/2018 00:00,47,195,95,78,53,241,202,270,198
18/12/2018 01:00,19,147,68,78,12,127,81,224,172
18/12/2018 02:00,10,150,42,27,12,149,86,124,161
18/12/2018 03:00,10,115,24,20,4,146,60,186,225
18/12/2018 04:00,6,21,25,23,2,49,27,25,26
18/12/2018 05:00,13,23,61,17,13,108,44,38,19
18/12/2018 06:00,34,85,190,95,47,240,255,152,121
18/12/2018 07:00,84,301,600,285,84,510,668,375,521
18/12/2018 08:00,182,937,1250,680,271,1512,1171,1068,943
18/12/2018 09:00,198,814,2054,655,380,1731,1175,727,760
18/12/2018 10:00,267,1059,2701,863,478,2100,1187,518,789
18/12/2018 11:00,329,950,3913,1157,605,2921,1472,658,1004
18/12/2018 12:00,522,1420,5306,1597,868,3506,1762,893,1149
18/12/2018 13:00,637,1637,6396,2394,1173,4288,2098,1072,1534
18/12/2018 14:00,481,1218,5628,1879,910,3870,1814,1026,1386
18/12/2018 15:00,503,1262,5546,1892,960,3318,1770,987,985
18/12/2018 16:00,505,1716,6272,1972,1012,4180,2049,1239,1358
18/12/2018 17:00,541,1968,6377,2149,985,3561,2241,1544,1633
18/12/2018 18:00,538,1697,5329,2180,950,3847,2007,1237,1116
18/12/2018 19:00,454,830,3311,1651,679,2762,1603,1081,1046
18/12/2018 20:00,377,220,1975,1047,383,1799,1230,938,941
18/12/2018 21:00,251,154,997,636,218,1170,840,590,719
18/12/2018 22:00,148,182,473,436,113,847,792,648,712
18/12/2018 23:00,101,245,244,249,77,549,399,560,618
19/12/2018 00:00,47,158,85,118,43,281,233,401,346
19/12/2018 01:00,32,107,54,39,16,189,103,251,173
19/12/2018 02:00,15,85,37,38,8,135,76,183,224
19/12/2018 03:00,19,89,30,11,10,113,59,61,110
19/12/2018 04:00,15,72,57,15,11,101,44,99,91
19/12/2018 05:00,17,60,94,15,25,140,87,58,107
19/12/2018 06:00,41,144,301,99,74,344,432,282,311
19/12/2018 07:00,86,531,732,332,148,695,842,546,598
19/12/2018 08:00,209,1171,1558,779,307,1722,1309,984,803
19/12/2018 09:00,269,1008,2575,690,471,1921,1199,836,954
19/12/2018 10:00,354,1328,3118,981,604,2558,1265,622,1005
19/12/2018 11:00,437,1409,3130,1297,834,3252,1523,670,1375
19/12/2018 12:00,573,1890,3767,1715,557,4001,1905,879,1390
19/12/2018 13:00,659,2302,4439,2032,788,2380,2221,1060,1570
19/12/2018 14:00,594,1913,3882,2113,1108,4062,1858,1090,1482
19/12/2018 15:00,559,1882,3919,1963,959,4030,1865,1115,1440
19/12/2018 16:00,578,1958,4302,1886,964,4379,2156,1545,1387
19/12/2018 17:00,605,2248,4535,2097,1056,4424,2312,1612,1674
19/12/2018 18:00,593,2139,3952,1840,949,4003,2082,1440,1572
19/12/2018 19:00,488,1396,3543,1383,703,2815,1609,1060,1287
19/12/2018 20:00,366,791,2210,1016,388,1877,1159,788,1052
19/12/2018 21:00,249,411,1019,586,215,1252,859,613,711
19/12/2018 22:00,187,282,529,543,116,860,703,653,713
19/12/2018 23:00,97,251,265,530,71,622,488,510,562
20/12/2018 00:00,62,173,144,259,54,334,224,500,358
20/12/2018 01:00,31,117,50,86,14,208,112,252,282
20/12/2018 02:00,23,97,41,68,19,183,87,237,175
20/12/2018 03:00,28,107,33,55,8,134,65,87,211
20/12/2018 04:00,17,55,80,10,9,78,57,87,73
20/12/2018 05:00,13,29,133,24,26,108,80,125,102
