Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
27/06/2024 14:00,,,,24,9,15,39,15,24,,,,0,0,0,15,15,0,12,12,0,86,47,39,0,,73,0,73,82,0,82
27/06/2024 15:00,,,,24,10,14,36,14,22,,,,0,0,0,13,13,0,14,14,0,137,77,60,0,,55,1,54,64,0,64
27/06/2024 16:00,,,,30,9,21,52,15,37,,,,0,0,0,15,15,0,19,19,0,197,129,68,0,,73,1,72,92,0,92
27/06/2024 17:00,,,,63,9,54,117,17,100,,,,0,0,0,22,22,0,26,26,0,390,268,122,0,,88,0,88,176,0,176
27/06/2024 18:00,,,,71,13,58,108,27,81,,,,0,0,0,24,24,0,16,16,0,283,192,91,0,,126,0,126,158,1,157
27/06/2024 19:00,,,,48,17,31,56,10,46,,,,0,0,0,13,13,0,11,11,0,195,118,77,0,,124,0,124,105,1,104
27/06/2024 20:00,,,,16,6,10,38,17,21,,,,0,0,0,11,11,0,9,9,0,108,57,51,0,,92,1,91,88,0,88
27/06/2024 21:00,,,,12,6,6,38,13,25,,,,0,0,0,7,7,0,4,4,0,105,71,34,0,,65,0,65,67,0,67
27/06/2024 22:00,,,,9,2,7,16,7,9,,,,0,0,0,6,6,0,1,1,0,50,37,13,0,,37,0,37,47,0,47
27/06/2024 23:00,,,,9,4,5,14,5,9,,,,0,0,0,7,7,0,3,3,0,50,35,15,0,,29,0,29,45,0,45
28/06/2024 00:00,,,,3,2,1,5,0,5,,,,0,0,0,2,2,0,2,2,0,27,18,9,0,,17,3,14,28,0,28
28/06/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,12,9,3,0,,1,1,0,0,0,0
28/06/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,8,7,1,0,,2,0,2,6,0,6
28/06/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,2,0,2,4,0,4
28/06/2024 04:00,,,,4,3,1,6,4,2,,,,0,0,0,2,2,0,0,0,0,7,2,5,0,,2,0,2,3,0,3
28/06/2024 05:00,,,,2,1,1,4,2,2,,,,0,0,0,2,2,0,3,3,0,39,4,35,0,,10,0,10,3,0,3
28/06/2024 06:00,,,,17,7,10,25,15,10,,,,0,0,0,8,8,0,9,9,0,95,18,77,0,,34,1,33,14,0,14
28/06/2024 07:00,,,,42,28,14,56,39,17,,,,0,0,0,19,19,0,13,13,0,203,47,156,0,,70,0,70,25,0,25
28/06/2024 08:00,,,,69,56,13,84,65,19,,,,0,0,0,27,27,0,16,16,0,348,62,286,0,,151,1,150,38,0,38
28/06/2024 09:00,,,,33,16,17,49,26,23,,,,0,0,0,14,14,0,14,14,0,168,28,140,0,,107,2,105,38,1,37
28/06/2024 10:00,,,,43,18,25,49,21,28,,,,0,0,0,7,7,0,12,12,0,92,20,72,0,,71,0,71,35,1,34
28/06/2024 11:00,,,,24,11,13,51,22,29,,,,0,0,0,19,19,0,15,15,0,81,25,56,0,,74,0,74,37,2,35
28/06/2024 12:00,,,,45,23,22,55,29,26,,,,0,0,0,16,16,0,7,7,0,114,47,67,0,,87,0,87,76,1,75
28/06/2024 13:00,,,,22,13,9,47,22,25,,,,0,0,0,13,13,0,13,13,0,113,57,56,0,,89,1,88,62,0,62
28/06/2024 14:00,,,,33,6,27,65,25,40,,,,0,0,0,14,14,0,10,10,0,151,81,70,0,,77,0,77,84,0,84
28/06/2024 15:00,,,,41,16,25,69,31,38,,,,0,0,0,13,13,0,15,15,0,157,96,61,0,,85,1,84,90,0,90
28/06/2024 16:00,,,,57,18,39,92,33,59,,,,0,0,0,21,21,0,28,28,0,222,126,96,0,,105,0,105,111,0,111
28/06/2024 17:00,,,,90,29,61,145,44,101,,,,0,0,0,31,31,0,21,21,0,261,154,107,0,,124,0,124,162,1,161
28/06/2024 18:00,,,,72,32,40,122,54,68,,,,0,0,0,17,17,0,15,15,0,186,113,73,0,,119,0,119,119,0,119
28/06/2024 19:00,,,,51,24,27,78,40,38,,,,0,0,0,17,17,0,10,10,0,160,93,67,0,,103,1,102,119,0,119
28/06/2024 20:00,,,,34,19,15,72,30,42,,,,0,0,0,20,20,0,11,11,0,135,67,68,0,,110,0,110,98,0,98
28/06/2024 21:00,,,,22,12,10,50,27,23,,,,0,0,0,9,9,0,8,8,0,97,57,40,0,,91,0,91,57,0,57
28/06/2024 22:00,,,,9,4,5,29,12,17,,,,0,0,0,6,6,0,2,2,0,69,46,23,0,,47,0,47,47,0,47
28/06/2024 23:00,,,,6,5,1,10,6,4,,,,0,0,0,5,5,0,3,3,0,75,54,21,0,,41,2,39,57,0,57
29/06/2024 00:00,,,,4,2,2,10,5,5,,,,0,0,0,5,5,0,1,1,0,59,42,17,0,,34,1,33,49,0,49
29/06/2024 01:00,,,,2,0,2,4,0,4,,,,0,0,0,0,0,0,1,1,0,29,22,7,0,,1,0,1,6,0,6
29/06/2024 02:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,17,16,1,0,,8,0,8,17,0,17
29/06/2024 03:00,,,,1,0,1,4,0,4,,,,0,0,0,2,2,0,0,0,0,7,3,4,0,,6,0,6,15,0,15
29/06/2024 04:00,,,,2,1,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,6,4,2,0,,3,0,3,5,0,5
29/06/2024 05:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,2,2,0,10,2,8,0,,4,0,4,1,0,1
29/06/2024 06:00,,,,6,3,3,8,4,4,,,,0,0,0,3,3,0,1,1,0,30,5,25,0,,10,1,9,4,0,4
29/06/2024 07:00,,,,15,8,7,13,8,5,,,,0,0,0,3,3,0,5,5,0,45,15,30,0,,11,0,11,12,0,12
29/06/2024 08:00,,,,20,10,10,37,13,24,,,,0,0,0,6,6,0,4,4,0,56,10,46,0,,25,0,25,14,0,14
29/06/2024 09:00,,,,27,14,13,38,16,22,,,,0,0,0,8,8,0,5,5,0,54,19,35,0,,53,1,52,13,0,13
29/06/2024 10:00,,,,32,14,18,38,21,17,,,,0,0,0,8,8,0,9,9,0,66,17,49,0,,55,0,55,31,2,29
29/06/2024 11:00,,,,28,15,13,47,21,26,,,,0,0,0,1,1,0,5,5,0,76,24,52,0,,36,0,36,30,0,30
29/06/2024 12:00,,,,50,21,29,84,51,33,,,,0,0,0,6,6,0,1,1,0,65,27,38,0,,47,0,47,46,0,46
29/06/2024 13:00,,,,14,7,7,21,12,9,,,,0,0,0,9,9,0,3,3,0,79,33,46,0,,53,0,53,46,0,46
29/06/2024 14:00,,,,8,4,4,14,6,8,,,,0,0,0,8,8,0,2,2,0,74,32,42,0,,45,0,45,49,0,49
29/06/2024 15:00,,,,15,8,7,36,20,16,,,,0,0,0,7,7,0,5,5,0,74,34,40,0,,42,0,42,56,0,56
29/06/2024 16:00,,,,18,6,12,27,9,18,,,,0,0,0,8,8,0,4,4,0,61,23,38,0,,47,0,47,45,0,45
29/06/2024 17:00,,,,25,8,17,38,13,25,,,,0,0,0,15,15,0,16,16,0,89,35,54,0,,73,2,71,55,0,55
29/06/2024 18:00,,,,37,19,18,49,22,27,,,,0,0,0,7,7,0,4,4,0,86,47,39,0,,65,0,65,71,1,70
29/06/2024 19:00,,,,32,15,17,51,23,28,,,,0,0,0,16,16,0,12,12,0,85,49,36,0,,75,1,74,72,1,71
29/06/2024 20:00,,,,41,21,20,66,29,37,,,,0,0,0,11,11,0,8,8,0,76,30,46,0,,73,0,73,54,0,54
29/06/2024 21:00,,,,18,11,7,41,25,16,,,,0,0,0,15,15,0,2,2,0,67,46,21,0,,53,0,53,45,0,45
29/06/2024 22:00,,,,16,10,6,26,14,12,,,,0,0,0,3,3,0,2,2,0,48,37,11,0,,38,0,38,52,0,52
29/06/2024 23:00,,,,11,4,7,25,9,16,,,,0,0,0,6,6,0,6,6,0,54,44,10,0,,21,1,20,33,1,32
30/06/2024 00:00,,,,4,3,1,9,4,5,,,,0,0,0,6,6,0,2,2,0,41,23,18,0,,23,0,23,25,0,25
30/06/2024 01:00,,,,0,0,0,4,2,2,,,,0,0,0,4,4,0,0,0,0,13,10,3,0,,0,0,0,3,0,3
30/06/2024 02:00,,,,2,2,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,15,13,2,0,,7,0,7,19,1,18
30/06/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,0,0,5,4,1,0,,4,0,4,20,0,20
30/06/2024 04:00,,,,1,1,0,3,1,2,,,,0,0,0,2,2,0,0,0,0,10,4,6,0,,5,0,5,5,0,5
30/06/2024 05:00,,,,3,1,2,3,1,2,,,,0,0,0,1,1,0,3,3,0,9,5,4,0,,5,0,5,6,0,6
30/06/2024 06:00,,,,14,4,10,21,6,15,,,,0,0,0,2,2,0,1,1,0,20,5,15,0,,12,1,11,3,0,3
30/06/2024 07:00,,,,32,15,17,43,20,23,,,,0,0,0,1,1,0,4,4,0,36,15,21,0,,10,0,10,10,0,10
30/06/2024 08:00,,,,80,32,48,98,42,56,,,,0,0,0,7,7,0,4,4,0,46,13,33,0,,21,0,21,14,0,14
30/06/2024 09:00,,,,106,45,61,128,50,78,,,,0,0,0,9,9,0,6,6,0,66,18,48,0,,39,0,39,19,0,19
30/06/2024 10:00,,,,148,68,80,179,83,96,,,,0,0,0,9,9,0,9,9,0,63,23,40,0,,44,0,44,20,1,19
30/06/2024 11:00,,,,147,80,67,164,91,73,,,,0,0,0,21,21,0,14,14,0,66,26,40,0,,67,0,67,46,2,44
30/06/2024 12:00,,,,133,69,64,155,89,66,,,,0,0,0,18,18,0,14,14,0,87,28,59,0,,68,0,68,49,0,49
30/06/2024 13:00,,,,105,50,55,138,64,74,,,,0,0,0,13,13,0,14,14,0,111,51,60,0,,80,0,80,57,0,57
30/06/2024 14:00,,,,92,49,43,115,58,57,,,,0,0,0,9,9,0,8,8,0,108,46,62,0,,76,0,76,58,0,58
30/06/2024 15:00,,,,78,35,43,95,42,53,,,,0,0,0,10,10,0,12,12,0,95,35,60,0,,83,0,83,56,0,56
30/06/2024 16:00,,,,71,35,36,106,56,50,,,,0,0,0,15,15,0,12,12,0,93,38,55,0,,67,0,67,63,0,63
30/06/2024 17:00,,,,52,29,23,70,36,34,,,,0,0,0,14,14,0,9,9,0,88,40,48,0,,82,0,82,57,0,57
30/06/2024 18:00,,,,59,26,33,108,52,56,,,,0,0,0,6,6,0,10,10,0,130,58,72,0,,89,2,87,64,0,64
30/06/2024 19:00,,,,44,23,21,68,34,34,,,,0,0,0,16,16,0,8,8,0,108,54,54,0,,86,0,86,65,1,64
30/06/2024 20:00,,,,46,29,17,76,37,39,,,,0,0,0,8,8,0,8,8,0,100,54,46,0,,80,0,80,57,0,57
30/06/2024 21:00,,,,18,11,7,28,16,12,,,,0,0,0,5,5,0,6,6,0,66,38,28,0,,63,1,62,54,1,53
30/06/2024 22:00,,,,18,11,7,35,17,18,,,,0,0,0,4,4,0,3,3,0,50,36,14,0,,57,1,56,36,1,35
30/06/2024 23:00,,,,3,2,1,12,7,5,,,,0,0,0,3,3,0,6,6,0,38,25,13,0,,20,1,19,34,0,34
01/07/2024 00:00,,,,2,2,0,3,2,1,,,,0,0,0,1,1,0,2,2,0,20,9,11,0,,19,0,19,19,0,19
01/07/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,2,2,0,1,1,0,6,4,2,0,,1,0,1,2,0,2
01/07/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,7,5,2,0,,3,0,3,10,2,8
01/07/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,4,1,0,,4,0,4,6,0,6
01/07/2024 04:00,,,,2,1,1,3,2,1,,,,0,0,0,0,0,0,1,1,0,4,1,3,0,,3,1,2,4,0,4
01/07/2024 05:00,,,,7,5,2,10,7,3,,,,0,0,0,4,4,0,4,4,0,22,3,19,0,,11,0,11,3,0,3
01/07/2024 06:00,,,,21,16,5,28,21,7,,,,0,0,0,10,10,0,3,3,0,103,20,83,0,,27,1,26,11,0,11
01/07/2024 07:00,,,,53,43,10,66,52,14,,,,0,0,0,17,17,0,21,21,0,247,52,195,0,,82,0,82,33,1,32
01/07/2024 08:00,,,,82,67,15,121,96,25,,,,0,0,0,19,19,0,21,21,0,422,59,363,0,,188,1,187,48,0,48
01/07/2024 09:00,,,,41,26,15,58,42,16,,,,0,0,0,10,10,0,17,17,0,196,30,166,0,,128,0,128,32,0,32
01/07/2024 10:00,,,,31,15,16,55,22,33,,,,0,0,0,13,13,0,8,8,0,84,24,60,0,,68,0,68,34,0,34
01/07/2024 11:00,,,,27,14,13,46,21,25,,,,0,0,0,12,12,0,8,8,0,87,28,59,0,,69,0,69,25,1,24
01/07/2024 12:00,,,,38,15,23,53,22,31,,,,0,0,0,11,11,0,14,14,0,96,44,52,0,,71,0,71,55,1,54
01/07/2024 13:00,,,,41,23,18,60,31,29,,,,0,0,0,22,22,0,10,10,0,114,54,60,0,,72,1,71,69,1,68
01/07/2024 14:00,,,,48,20,28,77,39,38,,,,0,0,0,15,15,0,12,12,0,89,50,39,0,,72,1,71,52,0,52
01/07/2024 15:00,,,,48,19,29,62,20,42,,,,0,0,0,9,9,0,20,20,0,134,85,49,0,,58,0,58,69,1,68
01/07/2024 16:00,,,,48,17,31,99,30,69,,,,0,0,0,19,19,0,21,21,0,209,124,85,0,,92,2,90,106,1,105
01/07/2024 17:00,,,,96,20,76,139,33,106,,,,0,0,0,23,23,0,23,23,0,381,274,107,0,,101,0,101,195,1,194
01/07/2024 18:00,,,,86,28,58,128,41,87,,,,0,0,0,20,20,0,15,15,0,251,176,75,0,,120,0,120,154,0,154
01/07/2024 19:00,,,,62,25,37,72,20,52,,,,0,0,0,19,19,0,11,11,0,161,99,62,0,,83,2,81,130,1,129
01/07/2024 20:00,,,,50,25,25,71,36,35,,,,0,0,0,13,13,0,9,9,0,99,54,45,0,,93,0,93,74,0,74
01/07/2024 21:00,,,,44,26,18,58,29,29,,,,0,0,0,10,10,0,3,3,0,81,47,34,0,,42,0,42,50,1,49
01/07/2024 22:00,,,,12,6,6,19,7,12,,,,0,0,0,3,3,0,1,1,0,45,27,18,0,,36,0,36,45,0,45
01/07/2024 23:00,,,,4,1,3,9,2,7,,,,0,0,0,0,0,0,3,3,0,34,18,16,0,,18,0,18,36,1,35
02/07/2024 00:00,,,,2,2,0,4,2,2,,,,0,0,0,0,0,0,0,0,0,23,16,7,0,,12,0,12,9,0,9
02/07/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,5,4,1,0,,0,0,0,0,0,0
02/07/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,8,7,1,0,,3,0,3,2,0,2
02/07/2024 03:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,2,0,2,5,0,5
02/07/2024 04:00,,,,1,1,0,4,1,3,,,,0,0,0,1,1,0,1,1,0,9,2,7,0,,2,0,2,2,0,2
02/07/2024 05:00,,,,10,5,5,13,5,8,,,,0,0,0,3,3,0,3,3,0,31,5,26,0,,12,0,12,2,0,2
02/07/2024 06:00,,,,45,33,12,44,36,8,,,,0,0,0,10,10,0,7,7,0,127,30,97,0,,36,2,34,15,0,15
02/07/2024 07:00,,,,63,53,10,90,77,13,,,,0,0,0,12,12,0,17,17,0,314,66,248,0,,80,0,80,30,0,30
02/07/2024 08:00,,,,109,92,17,162,133,29,,,,0,0,0,28,28,0,26,26,0,575,80,495,0,,237,0,237,60,1,59
02/07/2024 09:00,,,,57,32,25,75,51,24,,,,0,0,0,8,8,0,16,16,0,272,41,231,0,,157,1,156,34,0,34
02/07/2024 10:00,,,,56,30,26,57,28,29,,,,0,0,0,9,9,0,8,8,0,86,19,67,0,,41,0,41,20,0,20
02/07/2024 11:00,,,,58,26,32,64,28,36,,,,0,0,0,10,10,0,11,11,0,94,30,64,0,,71,0,71,25,1,24
02/07/2024 12:00,,,,51,26,25,77,44,33,,,,0,0,0,15,15,0,11,11,0,96,36,60,0,,89,0,89,61,0,61
02/07/2024 13:00,,,,44,19,25,71,26,45,,,,0,0,0,16,16,0,12,12,0,111,49,62,0,,70,0,70,71,1,70
02/07/2024 14:00,,,,53,25,28,66,25,41,,,,0,0,0,19,19,0,11,11,0,88,41,47,0,,70,1,69,49,0,49
02/07/2024 15:00,,,,41,24,17,68,20,48,,,,0,0,0,19,19,0,17,17,0,132,80,52,0,,77,0,77,80,0,80
02/07/2024 16:00,,,,64,25,39,105,36,69,,,,0,0,0,20,20,0,20,20,0,243,161,82,0,,94,0,94,136,1,135
02/07/2024 17:00,,,,121,23,98,197,43,154,,,,0,0,0,29,29,0,34,34,0,456,333,123,0,,111,1,110,214,2,212
02/07/2024 18:00,,,,112,29,83,171,39,132,,,,0,0,0,31,31,0,23,23,0,343,246,97,0,,109,0,109,203,2,201
02/07/2024 19:00,,,,82,30,52,118,46,72,,,,0,0,0,19,19,0,9,9,0,194,114,80,0,,97,0,97,128,3,125
02/07/2024 20:00,,,,52,26,26,71,32,39,,,,0,0,0,11,11,0,12,12,0,127,82,45,0,,74,0,74,75,0,75
02/07/2024 21:00,,,,23,11,12,45,21,24,,,,0,0,0,12,12,0,5,5,0,88,51,37,0,,69,0,69,56,0,56
02/07/2024 22:00,,,,9,7,2,21,7,14,,,,0,0,0,7,7,0,2,2,0,72,49,23,0,,36,0,36,54,0,54
02/07/2024 23:00,,,,6,1,5,9,2,7,,,,0,0,0,2,2,0,2,2,0,33,25,8,0,,16,0,16,42,0,42
03/07/2024 00:00,,,,1,1,0,2,2,0,,,,0,0,0,0,0,0,2,2,0,17,13,4,0,,13,0,13,21,1,20
03/07/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,4,3,1,0,,0,0,0,2,0,2
03/07/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,7,5,2,0,,2,0,2,5,0,5
03/07/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,2,0,2,2,0,2
03/07/2024 04:00,,,,1,1,0,7,3,4,,,,0,0,0,1,1,0,1,1,0,9,1,8,0,,5,0,5,1,0,1
03/07/2024 05:00,,,,7,4,3,11,3,8,,,,0,0,0,3,3,0,2,2,0,36,7,29,0,,8,0,8,1,0,1
03/07/2024 06:00,,,,36,23,13,44,30,14,,,,0,0,0,9,9,0,8,8,0,123,19,104,0,,37,0,37,10,0,10
03/07/2024 07:00,,,,59,48,11,81,67,14,,,,0,0,0,20,20,0,15,15,0,297,60,237,0,,82,0,82,37,2,35
03/07/2024 08:00,,,,85,67,18,125,102,23,,,,0,0,0,31,31,0,26,26,0,550,63,487,0,,206,2,204,48,0,48
03/07/2024 09:00,,,,50,27,23,71,41,30,,,,0,0,0,15,15,0,11,11,0,256,31,225,0,,152,0,152,47,2,45
03/07/2024 10:00,,,,48,26,22,71,34,37,,,,0,0,0,9,9,0,8,8,0,85,21,64,0,,83,2,81,26,0,26
03/07/2024 11:00,,,,52,24,28,70,37,33,,,,0,0,0,11,11,0,5,5,0,91,22,69,0,,71,1,70,30,0,30
03/07/2024 12:00,,,,41,25,16,66,38,28,,,,0,0,0,7,7,0,13,13,0,82,30,52,0,,70,0,70,51,1,50
03/07/2024 13:00,,,,42,22,20,53,25,28,,,,0,0,0,12,12,0,9,9,0,118,61,57,0,,98,0,98,60,0,60
03/07/2024 14:00,,,,47,18,29,68,27,41,,,,0,0,0,11,11,0,10,10,0,102,50,52,0,,69,1,68,62,0,62
03/07/2024 15:00,,,,57,27,30,80,29,51,,,,0,0,0,17,17,0,27,27,0,144,80,64,0,,57,0,57,77,0,77
03/07/2024 16:00,,,,63,22,41,95,40,55,,,,0,0,0,21,21,0,15,15,0,252,155,97,0,,90,1,89,108,0,108
03/07/2024 17:00,,,,98,19,79,156,29,127,,,,0,0,0,35,35,0,28,28,0,429,318,111,0,,98,0,98,218,0,218
03/07/2024 18:00,,,,106,25,81,175,37,138,,,,0,0,0,33,33,0,11,11,0,337,241,96,0,,111,2,109,177,1,176
03/07/2024 19:00,,,,83,36,47,132,44,88,,,,0,0,0,22,22,0,14,14,0,188,112,76,0,,87,0,87,116,1,115
03/07/2024 20:00,,,,67,33,34,76,42,34,,,,0,0,0,17,17,0,17,17,0,150,81,69,0,,97,0,97,78,1,77
03/07/2024 21:00,,,,28,16,12,58,22,36,,,,0,0,0,18,18,0,11,11,0,97,61,36,0,,72,0,72,81,0,81
03/07/2024 22:00,,,,11,6,5,33,12,21,,,,0,0,0,4,4,0,3,3,0,82,52,30,0,,49,0,49,55,0,55
03/07/2024 23:00,,,,5,3,2,9,3,6,,,,0,0,0,7,7,0,4,4,0,26,18,8,0,,29,0,29,39,1,38
04/07/2024 00:00,,,,2,2,0,3,2,1,,,,0,0,0,0,0,0,3,3,0,24,19,5,0,,17,0,17,22,0,22
04/07/2024 01:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,11,8,3,0,,0,0,0,4,0,4
04/07/2024 02:00,,,,1,0,1,2,0,2,,,,0,0,0,0,0,0,2,2,0,5,3,2,0,,5,0,5,7,0,7
04/07/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,1,2,0,,2,0,2,6,1,5
04/07/2024 04:00,,,,3,2,1,4,2,2,,,,0,0,0,1,1,0,1,1,0,8,2,6,0,,2,0,2,1,0,1
04/07/2024 05:00,,,,5,3,2,9,5,4,,,,0,0,0,1,1,0,2,2,0,37,9,28,0,,7,0,7,1,0,1
04/07/2024 06:00,,,,35,21,14,38,24,14,,,,0,0,0,8,8,0,7,7,0,106,21,85,0,,32,0,32,4,0,4
04/07/2024 07:00,,,,55,44,11,63,51,12,,,,0,0,0,26,26,0,11,11,0,280,53,227,0,,85,0,85,32,0,32
04/07/2024 08:00,,,,71,54,17,120,95,25,,,,0,0,0,23,23,0,23,23,0,527,52,475,0,,204,0,204,47,0,47
04/07/2024 09:00,,,,32,12,20,53,31,22,,,,0,0,0,15,15,0,13,13,0,215,33,182,0,,144,0,144,31,1,30
04/07/2024 10:00,,,,32,17,15,41,20,21,,,,0,0,0,10,10,0,7,7,0,80,22,58,0,,77,0,77,19,0,19
04/07/2024 11:00,,,,18,12,6,32,19,13,,,,0,0,0,10,10,0,13,13,0,86,25,61,0,,61,0,61,27,0,27
04/07/2024 12:00,,,,27,14,13,46,19,27,,,,0,0,0,10,10,0,12,12,0,108,49,59,0,,91,1,90,50,0,50
04/07/2024 13:00,,,,34,17,17,49,23,26,,,,0,0,0,23,23,0,11,11,0,106,44,62,0,,75,0,75,74,1,73
04/07/2024 14:00,,,,24,10,14,34,15,19,,,,0,0,0,15,15,0,9,9,0,87,46,41,0,,68,2,66,49,0,49
04/07/2024 15:00,,,,30,11,19,45,15,30,,,,0,0,0,11,11,0,13,13,0,140,80,60,0,,66,0,66,73,0,73
04/07/2024 16:00,,,,45,11,34,61,15,46,,,,0,0,0,14,14,0,32,32,0,219,145,74,0,,98,0,98,106,1,105
04/07/2024 17:00,,,,72,18,54,151,33,118,,,,0,0,0,24,24,0,28,28,0,347,246,101,0,,116,1,115,166,0,166
04/07/2024 18:00,,,,86,29,57,137,42,95,,,,0,0,0,27,27,0,16,16,0,277,187,90,0,,106,0,106,130,0,130
04/07/2024 19:00,,,,49,20,29,72,25,47,,,,0,0,0,16,16,0,8,8,0,179,96,83,0,,133,0,133,94,0,94
04/07/2024 20:00,,,,50,21,29,62,23,39,,,,0,0,0,13,13,0,11,11,0,133,83,50,0,,86,1,85,89,0,89
04/07/2024 21:00,,,,14,6,8,32,10,22,,,,0,0,0,10,10,0,6,6,0,97,71,26,0,,65,1,64,64,0,64
04/07/2024 22:00,,,,13,7,6,23,8,15,,,,0,0,0,5,5,0,1,1,0,58,40,18,0,,46,0,46,57,1,56
04/07/2024 23:00,,,,3,3,0,10,5,5,,,,0,0,0,1,1,0,2,2,0,45,34,11,0,,32,1,31,57,2,55
05/07/2024 00:00,,,,3,2,1,8,4,4,,,,0,0,0,2,2,0,3,3,0,21,14,7,0,,16,0,16,14,0,14
05/07/2024 01:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,2,2,0,8,4,4,0,,4,0,4,4,0,4
05/07/2024 02:00,,,,0,0,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,5,3,2,0,,5,0,5,11,0,11
05/07/2024 03:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,6,3,3,0,,1,0,1,2,0,2
05/07/2024 04:00,,,,3,2,1,5,2,3,,,,0,0,0,2,2,0,2,2,0,8,3,5,0,,3,0,3,2,0,2
05/07/2024 05:00,,,,7,3,4,10,3,7,,,,0,0,0,2,2,0,2,2,0,34,8,26,0,,12,0,12,2,0,2
05/07/2024 06:00,,,,24,14,10,32,21,11,,,,0,0,0,5,5,0,9,9,0,103,19,84,0,,32,0,32,11,0,11
05/07/2024 07:00,,,,49,34,15,57,38,19,,,,0,0,0,17,17,0,8,8,0,200,51,149,0,,66,1,65,32,0,32
05/07/2024 08:00,,,,67,54,13,97,72,25,,,,0,0,0,23,23,0,12,12,0,294,44,250,0,,132,0,132,45,0,45
05/07/2024 09:00,,,,42,21,21,65,33,32,,,,0,0,0,19,19,0,15,15,0,188,40,148,0,,122,0,122,37,1,36
05/07/2024 10:00,,,,75,29,46,84,30,54,,,,0,0,0,6,6,0,16,16,0,102,31,71,0,,65,1,64,37,0,37
05/07/2024 11:00,,,,55,27,28,64,29,35,,,,0,0,0,9,9,0,14,14,0,104,32,72,0,,68,0,68,36,1,35
05/07/2024 12:00,,,,60,32,28,86,52,34,,,,0,0,0,13,13,0,13,13,0,128,55,73,0,,88,0,88,72,0,72
05/07/2024 13:00,,,,80,37,43,87,34,53,,,,0,0,0,26,26,0,23,23,0,124,59,65,0,,100,0,100,84,2,82
05/07/2024 14:00,,,,45,18,27,71,31,40,,,,0,0,0,8,8,0,13,13,0,115,59,56,0,,77,1,76,72,1,71
05/07/2024 15:00,,,,57,29,28,64,27,37,,,,0,0,0,25,25,0,20,20,0,147,93,54,0,,66,2,64,80,0,80
